,,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE,SDE
,,Bennet,Biden,Bloomberg,Buttigieg,Delaney,Gabbard,Klobuchar,Patrick,Sanders,Steyer,Warren,Yang,Other,Uncommitted
Polk,DES MOINES-07,0,0.0,0.0,0.8394,0,0.0,0.0,0,1.1192,0.0,0.5596,0.0,0.0,0.0
Polk,DES MOINES-08,0,0.0,0.0,0.2798,0,0.0,0.2798,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,DES MOINES-09,0,0.0,0.0,0.5596,0,0.0,0.5596,0,0.8394,0.0,0.5596,0.0,0.0,0.0
Polk,DES MOINES-10,0,0.5596,0.0,0.5596,0,0.0,0.5596,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,DES MOINES-11,0,0.5596,0.0,1.1192,0,0.0,0.0,0,0.8394,0.0,0.5596,0.0,0.0,0.0
Polk,DES MOINES-12,0,0.2798,0.0,0.2798,0,0.0,0.2798,0,0.5596,0.0,0.0,0.0,0.0,0.0
Polk,DES MOINES-13,0,0.2798,0.0,0.5596,0,0.0,0.0,0,0.5596,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-14,0,0.2798,0.0,0.5596,0,0.0,0.0,0,0.2798,0.0,0.5596,0.0,0.0,0.0
Polk,DES MOINES-15,0,0.0,0.0,1.1192,0,0.0,0.8394,0,1.1192,0.0,1.399,0.0,0.0,0.0
Polk,DES MOINES-16,0,0.0,0.0,1.1192,0,0.0,1.1192,0,1.1192,0.0,0.8394,0.0,0.0,0.0
Polk,DES MOINES-17,0,0.5596,0.0,0.0,0,0.0,0.0,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,DES MOINES-18,0,0.2798,0.0,0.0,0,0.0,0.2798,0,0.5596,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-19,0,0.0,0.0,0.2798,0,0.0,0.0,0,0.5596,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-20,0,0.5596,0.0,0.0,0,0.0,0.0,0,1.1192,0.0,0.5596,0.0,0.0,0.0
Polk,DES MOINES-21,0,0.5596,0.0,0.5596,0,0.0,0.0,0,0.8394,0.0,0.5596,0.0,0.0,0.0
Polk,DES MOINES-22,0,0.2798,0.0,0.5596,0,0.0,0.0,0,0.8394,0.0,0.5596,0.0,0.0,0.0
Polk,DES MOINES-23,0,0.5596,0.0,0.0,0,0.0,0.0,0,1.399,0.0,0.0,0.0,0.0,0.0
Polk,DES MOINES-25,0,0.2798,0.0,0.2798,0,0.0,0.0,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,DES MOINES-26,0,0.5596,0.0,0.2798,0,0.0,0.0,0,0.8394,0.0,0.5596,0.0,0.0,0.0
Polk,DES MOINES-27,0,0.2798,0.0,0.2798,0,0.0,0.2798,0,0.2798,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-28,0,0.8394,0.0,0.2798,0,0.0,0.0,0,1.1192,0.0,0.5596,0.0,0.0,0.0
Polk,DES MOINES-29,0,0.5596,0.0,0.5596,0,0.0,0.0,0,0.2798,0.0,0.5596,0.0,0.0,0.0
Polk,DES MOINES-30,0,0.2798,0.0,0.2798,0,0.0,0.0,0,0.8394,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-31,0,0.5596,0.0,0.2798,0,0.0,0.0,0,0.8394,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-32,0,0.0,0.0,0.5596,0,0.0,0.0,0,1.399,0.0,0.0,0.0,0.0,0.0
Polk,DES MOINES-33,0,0.5596,0.0,0.2798,0,0.0,0.0,0,0.8394,0.0,0.0,0.0,0.0,0.0
Polk,DES MOINES-34,0,0.2798,0.0,0.0,0,0.0,0.2798,0,0.2798,0.0,0.0,0.0,0.0,0.0
Polk,DES MOINES-35,0,0.0,0.0,0.0,0,0.0,0.0,0,0.5596,0.0,0.2798,0.0,0.0,0.2798
Polk,DES MOINES-36,0,0.5596,0.0,0.0,0,0.0,0.0,0,1.399,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-37,0,0.0,0.0,0.2798,0,0.0,0.0,0,1.1192,0.0,0.5596,0.0,0.0,0.0
Polk,DES MOINES-38,0,0.0,0.0,0.5596,0,0.0,0.0,0,0.2798,0.0,0.5596,0.0,0.2798,0.0
Polk,DES MOINES-39,0,0.0,0.0,0.8394,0,0.0,0.8394,0,1.399,0.0,1.1192,0.0,0.0,0.0
Polk,DES MOINES-40,0,0.0,0.0,0.2798,0,0.0,0.0,0,0.8394,0.0,0.8394,0.0,0.0,0.0
Polk,DES MOINES-41,0,0.0,0.0,1.1192,0,0.0,0.8394,0,1.1192,0.0,1.6788,0.0,0.0,0.0
Polk,DES MOINES-42,0,0.0,0.0,1.1192,0,0.0,0.0,0,1.399,0.0,1.1192,0.0,0.0,0.0
Polk,DES MOINES-43,0,0.5596,0.0,0.5596,0,0.0,0.5596,0,0.5596,0.0,0.8394,0.0,0.0,0.0
Polk,DES MOINES-44,0,0.0,0.0,0.8394,0,0.0,0.0,0,1.399,0.0,1.1192,0.0,0.0,0.0
Polk,DES MOINES-45,0,0.0,0.0,0.2798,0,0.0,0.0,0,0.5596,0.0,0.8394,0.0,0.0,0.0
Polk,DES MOINES-46,0,0.0,0.0,0.2798,0,0.0,0.0,0,0.8394,0.0,0.5596,0.0,0.0,0.0
Polk,DES MOINES-47,0,0.0,0.0,0.5596,0,0.0,0.0,0,0.8394,0.0,0.8394,0.0,0.0,0.0
Polk,DES MOINES-48,0,0.0,0.0,0.0,0,0.0,0.0,0,0.2798,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-49,0,0.2798,0.0,0.0,0,0.0,0.0,0,0.2798,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-50,0,0.5596,0.0,0.5596,0,0.0,0.0,0,0.8394,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-51,0,0.2798,0.0,0.2798,0,0.0,0.0,0,0.8394,0.0,0.0,0.0,0.0,0.0
Polk,DES MOINES-52,0,0.0,0.0,0.0,0,0.0,0.0,0,0.5596,0.0,0.2798,0.0,0.0,0.5596
Polk,DES MOINES-53,0,0.2798,0.0,0.2798,0,0.0,0.0,0,0.2798,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-54,0,0.0,0.0,0.2798,0,0.0,0.0,0,0.5596,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-55,0,0.0,0.0,1.399,0,0.0,0.0,0,1.399,0.0,1.1192,0.0,0.0,0.0
Polk,DES MOINES-56,0,0.0,0.0,0.8394,0,0.0,0.0,0,1.399,0.0,1.399,0.0,0.0,0.0
Polk,DES MOINES-57,0,0.0,0.0,0.5596,0,0.0,0.0,0,0.8394,0.0,0.8394,0.0,0.0,0.0
Polk,DES MOINES-58,0,0.0,0.0,0.5596,0,0.0,0.0,0,1.399,0.0,1.1192,0.0,0.0,0.0
Polk,DES MOINES-59,0,0.0,0.0,1.1192,0,0.0,0.0,0,1.1192,0.0,0.8394,0.0,0.0,0.0
Polk,DES MOINES-60,0,0.0,0.0,0.8394,0,0.0,0.5596,0,0.5596,0.0,0.8394,0.0,0.0,0.0
Polk,DES MOINES-61,0,0.5596,0.0,0.8394,0,0.0,0.8394,0,0.0,0.0,0.5596,0.0,0.0,0.0
Polk,DES MOINES-62,0,0.8394,0.0,1.1192,0,0.0,0.8394,0,0.8394,0.0,1.399,0.0,0.0,0.0
Polk,DES MOINES-63,0,0.5596,0.0,0.8394,0,0.0,0.5596,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,DES MOINES-64,0,0.5596,0.0,0.5596,0,0.0,0.0,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,DES MOINES-65,0,0.5596,0.0,0.8394,0,0.0,0.0,0,0.8394,0.0,0.8394,0.0,0.0,0.0
Polk,DES MOINES-66,0,0.5596,0.0,1.1192,0,0.0,0.0,0,0.8394,0.0,0.8394,0.0,0.0,0.0
Polk,DES MOINES-67,0,0.0,0.0,0.2798,0,0.0,0.0,0,0.2798,0.0,0.0,0.0,0.0,0.0
Polk,DES MOINES-68,0,0.0,0.0,0.2798,0,0.0,0.0,0,0.8394,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-69,0,0.5596,0.0,0.5596,0,0.0,0.0,0,1.1192,0.0,0.0,0.0,0.0,0.0
Polk,DES MOINES-70,0,0.2798,0.0,0.0,0,0.0,0.0,0,0.8394,0.0,0.5596,0.0,0.0,0.0
Polk,DES MOINES-71,0,0.5596,0.0,0.8394,0,0.0,0.0,0,0.8394,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-72,0,0.2798,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Polk,DES MOINES-73,0,0.0,0.0,0.8394,0,0.0,0.0,0,1.1192,0.0,0.5596,0.0,0.0,0.0
Polk,DES MOINES-74,0,0.2798,0.0,0.2798,0,0.0,0.2798,0,0.2798,0.0,0.0,0.0,0.0,0.0
Polk,DES MOINES-75,0,0.5596,0.0,0.2798,0,0.0,0.0,0,0.8394,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-76,0,0.2798,0.0,0.2798,0,0.0,0.0,0,1.1192,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-77,0,0.2798,0.0,0.2798,0,0.0,0.0,0,0.8394,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-78,0,0.2798,0.0,0.5596,0,0.0,0.0,0,0.8394,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-79,0,0.2798,0.0,0.5596,0,0.0,0.0,0,1.1192,0.0,0.2798,0.0,0.0,0.0
Polk,DES MOINES-80,0,0.5596,0.0,1.1192,0,0.0,0.0,0,1.1192,0.0,0.0,0.0,0.0,0.0
Polk,DES MOINES-81,0,0.5596,0.0,0.5596,0,0.0,0.0,0,0.8394,0.0,0.0,0.0,0.0,0.0
Polk,DES MOINES-82,0,0.5596,0.0,0.0,0,0.0,0.5596,0,0.5596,0.0,0.0,0.0,0.0,0.0
Polk,DES MOINES-83,0,0.5596,0.0,0.5596,0,0.0,0.0,0,1.1192,0.0,0.0,0.0,0.0,0.0
Polk,DES MOINES-84,0,0.0,0.0,0.2798,0,0.0,0.2798,0,0.5596,0.0,0.2798,0.0,0.0,0.0
Polk,DOUGLAS-01,0,0.0,0.0,0.2798,0,0.0,0.2798,0,0.0,0.0,0.2798,0.0,0.0,0.0
Polk,ELKHART-01,0,0.2798,0.0,0.2798,0,0.0,0.2798,0,0.0,0.0,0.2798,0.0,0.0,0.0
Polk,FOUR MILE-01,0,0.2798,0.0,0.5596,0,0.0,0.2798,0,0.2798,0.0,0.2798,0.0,0.0,0.0
Polk,FRANKLIN-01,0,0.2798,0.0,0.2798,0,0.0,0.2798,0,0.0,0.0,0.2798,0.0,0.0,0.0
Polk,GRANGER-01,0,0.0,0.0,0.2798,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Polk,GRIMES-01,0,0.8394,0.0,1.399,0,0.0,0.5596,0,0.8394,0.0,0.0,0.0,0.0,0.0
Polk,GRIMES-02,0,0.5596,0.0,1.1192,0,0.0,0.0,0,0.5596,0.0,0.8394,0.0,0.0,0.0
Polk,GRIMES-03,0,0.2798,0.0,0.5596,0,0.0,0.2798,0,0.2798,0.0,0.5596,0.0,0.0,0.0
Polk,JEFFERSON-01,0,0.2798,0.0,0.2798,0,0.0,0.5596,0,0.2798,0.0,0.0,0.0,0.0,0.0
Polk,JOHNSTON-01,0,0.5596,0.0,1.1192,0,0.0,0.5596,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,JOHNSTON-02,0,0.0,0.0,0.8394,0,0.0,1.1192,0,0.8394,0.0,0.5596,0.0,0.0,0.0
Polk,JOHNSTON-03,0,0.5596,0.0,0.5596,0,0.0,0.5596,0,0.0,0.0,0.5596,0.0,0.0,0.0
Polk,JOHNSTON-04,0,0.5596,0.0,0.8394,0,0.0,0.5596,0,0.0,0.0,0.8394,0.0,0.0,0.0
Polk,JOHNSTON-05,0,0.8394,0.0,1.399,0,0.0,0.5596,0,0.8394,0.0,0.8394,0.0,0.0,0.0
Polk,JOHNSTON-06,0,0.5596,0.0,0.5596,0,0.0,0.2798,0,0.2798,0.0,0.0,0.0,0.0,0.0
Polk,MADISON-01,0,0.0,0.0,0.0,0,0.0,0.2798,0,0.0,0.0,0.0,0.0,0.0,0.0
Polk,MITCHELLVILLE-01,0,0.5596,0.0,0.5596,0,0.0,0.0,0,0.2798,0.0,0.2798,0.0,0.0,0.0
Polk,PLEASANT HILL-01,0,0.5596,0.0,0.5596,0,0.0,0.0,0,0.8394,0.0,0.5596,0.0,0.0,0.0
Polk,PLEASANT HILL-02,0,0.5596,0.0,0.5596,0,0.0,0.5596,0,0.2798,0.0,0.5596,0.0,0.0,0.0
Polk,PLEASANT HILL-03,0,0.5596,0.0,0.5596,0,0.0,0.5596,0,0.5596,0.0,0.2798,0.0,0.0,0.0
Polk,RUNNELLS-01,0,0.5596,0.0,0.2798,0,0.0,0.2798,0,0.0,0.0,0.2798,0.0,0.0,0.0
Polk,SAYLOR-01,0,0.2798,0.0,0.5596,0,0.0,0.2798,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,SAYLOR-02,0,0.2798,0.0,0.2798,0,0.0,0.5596,0,0.2798,0.0,0.2798,0.0,0.0,0.0
Polk,URBANDALE-01,0,0.2798,0.0,0.5596,0,0.0,0.5596,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,URBANDALE-02,0,0.8394,0.0,1.1192,0,0.0,0.0,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,URBANDALE-04,0,0.5596,0.0,0.8394,0,0.0,0.5596,0,0.0,0.0,0.5596,0.0,0.0,0.0
Polk,URBANDALE-05,0,0.5596,0.0,0.5596,0,0.0,0.5596,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,URBANDALE-06,0,0.5596,0.0,0.8394,0,0.0,0.5596,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,URBANDALE-07,0,0.5596,0.0,0.8394,0,0.0,0.5596,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,URBANDALE-08,0,0.5596,0.0,0.5596,0,0.0,0.5596,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,URBANDALE-09,0,0.5596,0.0,0.8394,0,0.0,0.0,0,0.8394,0.0,0.8394,0.0,0.0,0.0
Polk,URBANDALE-10,0,0.5596,0.0,1.1192,0,0.0,0.5596,0,0.0,0.0,0.5596,0.0,0.0,0.0
Polk,URBANDALE-11,0,0.5596,0.0,0.8394,0,0.0,0.5596,0,0.0,0.0,0.5596,0.0,0.0,0.0
Polk,WASHINGTON-01,0,0.0,0.0,0.2798,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Polk,WDM-111,0,0.0,0.0,0.5596,0,0.0,0.0,0,0.8394,0.0,0.8394,0.0,0.0,0.0
Polk,WDM-112,0,0.0,0.0,0.2798,0,0.0,0.2798,0,0.5596,0.0,0.2798,0.0,0.0,0.0
Polk,WDM-113,0,0.0,0.0,0.5596,0,0.0,0.0,0,1.1192,0.0,0.5596,0.0,0.0,0.0
Polk,WDM-114,0,0.5596,0.0,1.1192,0,0.0,0.8394,0,0.8394,0.0,0.0,0.0,0.0,0.0
Polk,WDM-115,0,0.5596,0.0,0.8394,0,0.0,0.0,0,0.2798,0.0,0.2798,0.0,0.0,0.0
Polk,WDM-116,0,0.5596,0.0,0.5596,0,0.0,0.5596,0,0.5596,0.0,0.2798,0.0,0.0,0.0
Polk,WDM-117,0,0.5596,0.0,0.5596,0,0.0,0.2798,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,WDM-118,0,0.5596,0.0,0.5596,0,0.0,0.0,0,0.8394,0.0,0.5596,0.0,0.0,0.0
Polk,WDM-211,0,0.5596,0.0,0.5596,0,0.0,0.0,0,0.5596,0.0,0.2798,0.0,0.0,0.0
Polk,WDM-213,0,0.2798,0.0,0.5596,0,0.0,0.2798,0,0.2798,0.0,0.2798,0.0,0.0,0.0
Polk,WDM-311,0,0.0,0.0,1.1192,0,0.0,0.5596,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,WDM-312,0,0.5596,0.0,0.8394,0,0.0,0.0,0,0.5596,0.0,0.8394,0.0,0.0,0.0
Polk,WDM-313,0,0.2798,0.0,0.2798,0,0.0,0.2798,0,0.0,0.0,0.2798,0.0,0.0,0.0
Polk,WDM-314,0,0.0,0.0,0.5596,0,0.0,0.0,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Polk,WDM-315,0,0.2798,0.0,0.8394,0,0.0,0.5596,0,0.5596,0.0,0.0,0.0,0.0,0.0
Polk,WDM-316,0,0.5596,0.0,0.8394,0,0.0,0.8394,0,0.0,0.0,0.8394,0.0,0.0,0.0
Polk,WDM-317,0,0.5596,0.0,0.8394,0,0.0,0.5596,0,0.0,0.0,0.5596,0.0,0.0,0.0
Polk,WDM-318,0,0.2798,0.0,0.2798,0,0.0,0.2798,0,0.0,0.0,0.0,0.0,0.0,0.0
Polk,WEBSTER-01,0,0.0,0.0,0.2798,0,0.0,0.0,0,0.2798,0.0,0.0,0.0,0.0,0.0
Polk,WINDSOR HEIGHTS-01,0,0.2798,0.0,0.5596,0,0.0,0.0,0,0.2798,0.0,0.5596,0.0,0.0,0.0
Polk,WINDSOR HEIGHTS-02,0,0.2798,0.0,0.5596,0,0.0,0.2798,0,0.2798,0.0,0.5596,0.0,0.0,0.0
Polk,WINDSOR HEIGHTS-03,0,0.5596,0.0,0.8394,0,0.0,0.0,0,0.5596,0.0,0.5596,0.0,0.0,0.0
Pottawattamie,Avoca,0,0.24,0.0,0.24,0,0.0,0.12,0,0.24,0.0,0.12,0.0,0.0,0.0
Pottawattamie,Carson,0,0.0,0.0,0.12,0,0.0,0.0,0,0.0,0.12,0.12,0.0,0.0,0.0
Pottawattamie,Carter Lake 1,0,0.24,0.0,0.12,0,0.0,0.0,0,0.24,0.0,0.12,0.12,0.0,0.0
Pottawattamie,Carter Lake 2,0,0.0,0.0,0.24,0,0.0,0.0,0,0.24,0.0,0.12,0.24,0.0,0.0
Pottawattamie,Council Bluff 01,0,0.24,0.0,0.0,0,0.0,0.0,0,0.36,0.0,0.24,0.24,0.0,0.0
Pottawattamie,Council Bluff 02,0,0.0,0.0,0.24,0,0.0,0.24,0,0.6,0.0,0.36,0.0,0.0,0.0
Pottawattamie,Council Bluff 03,0,0.0,0.0,0.24,0,0.0,0.0,0,0.48,0.0,0.24,0.24,0.0,0.0
Pottawattamie,Council Bluff 04,0,0.36,0.0,0.36,0,0.0,0.0,0,0.24,0.0,0.24,0.0,0.0,0.0
Pottawattamie,Council Bluff 05,0,0.24,0.0,0.12,0,0.0,0.0,0,0.6,0.0,0.0,0.24,0.0,0.0
Pottawattamie,Council Bluff 06,0,0.0,0.0,0.48,0,0.0,0.24,0,0.72,0.0,0.36,0.0,0.0,0.0
Pottawattamie,Council Bluff 07,0,0.0,0.0,0.36,0,0.0,0.48,0,0.6,0.0,0.36,0.0,0.0,0.0
Pottawattamie,Council Bluff 08,0,0.0,0.0,0.48,0,0.0,0.48,0,0.6,0.0,0.6,0.0,0.0,0.0
Pottawattamie,Council Bluff 09,0,0.36,0.0,0.24,0,0.0,0.48,0,0.24,0.0,0.24,0.0,0.0,0.0
Pottawattamie,Council Bluff 10A,0,0.48,0.0,0.6,0,0.0,0.48,0,0.36,0.0,0.48,0.0,0.0,0.0
Pottawattamie,Council Bluff 10B,0,0.48,0.0,0.6,0,0.0,0.36,0,0.0,0.0,0.36,0.0,0.0,0.0
Pottawattamie,Council Bluff 11,0,0.0,0.0,0.6,0,0.0,0.0,0,0.6,0.0,0.48,0.36,0.0,0.0
Pottawattamie,Council Bluff 12,0,0.36,0.0,0.36,0,0.0,0.0,0,0.48,0.0,0.48,0.0,0.0,0.0
Pottawattamie,Council Bluff 13,0,0.24,0.0,0.24,0,0.0,0.0,0,0.36,0.0,0.24,0.12,0.0,0.0
Pottawattamie,Council Bluff 14,0,0.0,0.0,0.36,0,0.0,0.0,0,0.6,0.0,0.24,0.0,0.0,0.0
Pottawattamie,Council Bluff 15,0,0.24,0.0,0.12,0,0.0,0.0,0,0.48,0.0,0.24,0.24,0.0,0.0
Pottawattamie,Council Bluff 16,0,0.24,0.0,0.24,0,0.0,0.0,0,0.48,0.0,0.36,0.0,0.0,0.0
Pottawattamie,Council Bluff 17,0,0.36,0.0,0.36,0,0.0,0.0,0,0.72,0.0,0.36,0.0,0.0,0.0
Pottawattamie,Council Bluff 18,0,0.0,0.0,0.6,0,0.0,0.0,0,0.48,0.0,0.36,0.0,0.0,0.0
Pottawattamie,Council Bluff 19,0,0.0,0.0,0.48,0,0.0,0.24,0,0.36,0.0,0.0,0.0,0.0,0.0
Pottawattamie,Council Bluff 20,0,0.0,0.0,0.36,0,0.0,0.0,0,0.24,0.0,0.24,0.24,0.0,0.0
Pottawattamie,Council Bluff 21,0,0.12,0.0,0.12,0,0.0,0.0,0,0.24,0.0,0.36,0.12,0.0,0.0
Pottawattamie,Crescent,0,0.48,0.0,0.36,0,0.0,0.36,0,0.36,0.0,0.0,0.0,0.0,0.0
Pottawattamie,GLWCW,0,0.0,0.0,0.24,0,0.0,0.0,0,0.0,0.0,0.12,0.0,0.0,0.0
Pottawattamie,Garner,0,0.0,0.0,0.48,0,0.0,0.48,0,0.36,0.0,0.36,0.0,0.0,0.0
Pottawattamie,Lewis 1,0,0.36,0.0,0.6,0,0.0,0.0,0,0.36,0.0,0.0,0.0,0.0,0.0
Pottawattamie,Lewis 2,0,0.36,0.0,0.36,0,0.0,0.24,0,0.36,0.0,0.0,0.0,0.0,0.0
Pottawattamie,Macedonia,0,0.0,0.0,0.12,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Pottawattamie,McClelland,0,0.12,0.0,0.12,0,0.0,0.12,0,0.0,0.0,0.0,0.0,0.0,0.0
Pottawattamie,Minden,0,0.0,0.0,0.24,0,0.0,0.0,0,0.12,0.0,0.24,0.0,0.0,0.0
Pottawattamie,Neola,0,0.24,0.0,0.0,0,0.0,0.24,0,0.0,0.0,0.48,0.0,0.0,0.0
Pottawattamie,Oakland,0,0.24,0.0,0.24,0,0.0,0.24,0,0.24,0.0,0.0,0.0,0.0,0.0
Pottawattamie,Treynor,0,0.12,0.0,0.24,0,0.0,0.12,0,0.0,0.0,0.24,0.0,0.0,0.0
Pottawattamie,Underwood,0,0.48,0.0,0.36,0,0.0,0.24,0,0.24,0.0,0.24,0.0,0.0,0.0
Pottawattamie,Walnut,0,0.0,0.0,0.24,0,0.0,0.12,0,0.0,0.12,0.0,0.0,0.0,0.0
Poweshiek,1ST WARD - 06.06GR,0,0.0,0.0,0.0,0,0.0,0.0,0,1.54,0.0,1.26,0.0,0.0,0.56
Poweshiek,2ND WARD - 07.07GR,0,0.0,0.0,0.42,0,0.0,0.56,0,0.56,0.0,0.84,0.0,0.0,0.0
Poweshiek,3RD WARD - 08.08GR,0,0.0,0.0,0.42,0,0.0,0.0,0,0.7,0.0,0.56,0.0,0.0,0.0
Poweshiek,4TH WARD - 09.09GR,0,0.0,0.0,0.0,0,0.0,0.56,0,1.12,0.0,0.56,0.0,0.0,0.0
Poweshiek,BMWJ,0,0.28,0.0,0.42,0,0.0,0.28,0,0.28,0.0,0.28,0.0,0.0,0.0
Poweshiek,CGWS,0,0.0,0.0,0.14,0,0.0,0.28,0,0.14,0.0,0.28,0.0,0.0,0.0
Poweshiek,DRL,0,0.0,0.0,0.0,0,0.0,0.14,0,0.14,0.0,0.0,0.0,0.0,0.0
Poweshiek,JUPS,0,0.0,0.0,0.14,0,0.0,0.28,0,0.28,0.0,0.0,0.0,0.0,0.0
Poweshiek,MONTEZUMA - 11.11MO,0,0.14,0.0,0.14,0,0.0,0.0,0,0.14,0.0,0.14,0.0,0.0,0.0
Poweshiek,MS,0,0.14,0.0,0.14,0,0.0,0.0,0,0.14,0.0,0.0,0.0,0.0,0.0
Ringgold,Athens,0,0.1125,0.0,0.1125,0,0.0,0.1125,0,0.0,0.0,0.0,0.0,0.0,0.0
Ringgold,Clinton,0,0.075,0.0,0.0,0,0.0,0.15,0,0.0,0.0,0.0,0.0,0.0,0.0
Ringgold,Mount Ayr 1,0,0.3375,0.0,0.3,0,0.0,0.0,0,0.0,0.0,0.1875,0.0,0.0,0.0
Ringgold,Mount Ayr 2,0,0.375,0.0,0.15,0,0.0,0.0,0,0.1125,0.0,0.15,0.0,0.0,0.0
Ringgold,Tingley,0,0.0,0.0,0.075,0,0.0,0.0,0,0.0,0.0,0.0375,0.0,0.0,0.0
Ringgold,Union,0,0.1125,0.0,0.1125,0,0.0,0.1125,0,0.0,0.0,0.0,0.0,0.0,0.0
Sac,Auburn,0,0.0667,0.0,0.0667,0,0.0,0.0,0,0.0667,0.0,0.0,0.0,0.0,0.0
Sac,Early,0,0.0,0.0,0.1333,0,0.0,0.0667,0,0.0667,0.0,0.0667,0.0,0.0,0.0
Sac,Lake View,0,0.0,0.0,0.2,0,0.0,0.2667,0,0.1333,0.0,0.1333,0.0,0.0,0.0
Sac,Lytton,0,0.0,0.0,0.0667,0,0.0,0.0,0,0.0667,0.0,0.0,0.0667,0.0,0.0
Sac,Nemaha,0,0.0,0.0,0.0667,0,0.0,0.0,0,0.0667,0.0,0.0,0.0,0.0,0.0
Sac,Odebolt,0,0.1333,0.0,0.0667,0,0.0,0.0,0,0.2,0.0,0.0,0.0,0.0,0.0
Sac,Sac City,0,0.3333,0.0,0.2667,0,0.0,0.2,0,0.2,0.0,0.2,0.0,0.0,0.0
Sac,Schaller,0,0.0,0.0,0.2667,0,0.0,0.2,0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(AG) Allen's Grove Township,0,0.0,0.0,0.4133,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(B11) City of Bettendorf,0,0.0,0.0,0.8267,0,0.0,0.8267,0,0.8267,0.0,0.4133,0.0,0.0,0.0
Scott,(B12) City of Bettendorf,0,0.8267,0.0,0.4133,0,0.0,0.0,0,0.8267,0.0,0.4133,0.0,0.0,0.0
Scott,(B21) City of Bettendorf,0,0.0,0.0,0.4133,0,0.0,0.4133,0,0.4133,0.0,0.4133,0.0,0.0,0.0
Scott,(B22) City of Bettendorf,0,0.4133,0.0,0.8267,0,0.0,0.4133,0,0.4133,0.0,0.4133,0.0,0.0,0.0
Scott,(B23) City of Bettendorf,0,0.0,0.0,0.0,0,0.0,0.4133,0,0.0,0.0,0.0,0.0,0.0,0.0
Scott,(B31) City of Bettendorf,0,0.0,0.0,0.8267,0,0.0,0.4133,0,0.8267,0.0,0.4133,0.0,0.0,0.0
Scott,(B32) City of Bettendorf,0,0.8267,0.0,0.4133,0,0.0,0.4133,0,0.4133,0.0,0.4133,0.0,0.0,0.0
Scott,(B41) City of Bettendorf,0,0.8267,0.0,0.8267,0,0.0,0.4133,0,0.4133,0.0,0.4133,0.0,0.0,0.0
Scott,(B42) City of Bettendorf,0,0.0,0.0,1.24,0,0.0,0.0,0,0.8267,0.0,0.8267,0.0,0.0,0.0
Scott,(B51) City of Bettendorf,0,0.0,0.0,1.24,0,0.0,0.8267,0,0.8267,0.0,0.0,0.0,0.0,0.0
Scott,(B52) City of Bettendorf,0,0.8267,0.0,1.24,0,0.0,0.8267,0,1.24,0.0,0.0,0.0,0.0,0.0
Scott,(BF) City of Buffalo,0,0.4133,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
